,0
Name,"FORUM ENERGY TECHNOLOGIES, INC."
Currency,USD
Sector,Energy
Industry,Oil & Gas Equipment & Services
Country,US
IPO,"Apr 12, 2012"
Insider Percentage,9.90%
Institution Percentage,40.06%
